1	PRT	4004625000007	015105X	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/2023120614504247_109064251.tiff	Hoge resolutie productfoto		* 		AttachmentHash=2c56d2b74f1556ea21711559d1dea4f0;BitDepth=1;ColorModel=Gray;DPI=1199.98498535156;FileSize=322026;Height=1044;PrintHeight=0.87001;PrintWidth=2.04836;Width=2458;
1	PRT	4004625000007	015105X	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/2023120614552123_-1578477166.tiff	Hoge resolutie productfoto		* 		AttachmentHash=b3fe6e9f98548f167d48ab5c551dbdb9;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=37405676;Height=3500;PrintHeight=11.66667;PrintWidth=8.46333;Width=2539;
1	PRT	4004625000007	015105X	PPI	URL	https://att.2ba.nl/4004625000007/PPI/7f/7f5c/7f5c8bc10ee4e542b41eebfb70df2e0b.png			* 		AttachmentHash=7f5c8bc10ee4e542b41eebfb70df2e0b;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:27:49;DPI=299.9994;FileSize=2462929;GeneratedBy=2BAGENPPI;Height=2000;OriginalFileSource=49312529-0e06-4251-bc05-89b3841d74e0.png;PrintHeight=6.66668;PrintWidth=5.38334;Width=1615;
1	PRT	4004625000007	023022X	LOG	URL	https://att.2ba.nl/4004625000007/LOG/3d/3d0c/3d0c08dacd39e781528dab87c63fbd00.eps	Logo CMYK		* 		AttachmentHash=3d0c08dacd39e781528dab87c63fbd00;FileSize=584482;
1	PRT	4004625000007	023022X	PHI	URL	https://att.2ba.nl/4004625000007/PHI/26/2658/2658669531b93dd6f49c117372c55ae3.tiff	Hoge resolutie productfoto		* 		AttachmentHash=2658669531b93dd6f49c117372c55ae3;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=37140556;Height=2520;PrintHeight=8.4;PrintWidth=11.66667;Width=3500;
1	PRT	4004625000007	023022X	PHI	URL	https://att.2ba.nl/4004625000007/PHI/6f/6ff5/6ff5af737ca7cecd033904f71cde2e13.tiff	Hoge resolutie productfoto		* 		AttachmentHash=6ff5af737ca7cecd033904f71cde2e13;BitDepth=8;ColorModel=CMYK;DPI=300;FileSize=1909244;Height=1581;PrintHeight=5.27;PrintWidth=7.87333;Width=2362;
1	PRT	4004625000007	023022X	PPI	URL	https://att.2ba.nl/4004625000007/PPI/07/07eb/07eb9a5c72d55d4563817e04a8798807.png			* 		AttachmentHash=07eb9a5c72d55d4563817e04a8798807;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:34:56;DPI=299.9994;FileSize=1924508;GeneratedBy=2BAGENPPI;Height=1440;OriginalFileSource=3fac7909-9c10-4ada-867b-d0ad6f7ed5ba.png;PrintHeight=4.80001;PrintWidth=6.66668;Width=2000;
1	PRT	4004625000007	070017D	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231101113155204_1018852588.jpg	Hoge resolutie productfoto		* 		AttachmentHash=6184fdb16a597e01e4dc98f62fb2dd7f;BitDepth=8;ColorModel=sRGB;DPI=72;FileSize=8455637;Height=5120;PrintHeight=71.11111;PrintWidth=47.40278;Width=3413;
1	PRT	4004625000007	070017D	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150737223_467453722.tiff	Hoge resolutie productfoto		* 		AttachmentHash=62ea821ea556b033adfe1bebdc94cab4;BitDepth=8;clip_path=Pfad 1;ColorModel=CMYK;DPI=72;FileSize=39032416;Height=5120;PrintHeight=71.11111;PrintWidth=47.40278;Width=3413;
1	PRT	4004625000007	070017D	PPI	URL	https://att.2ba.nl/4004625000007/PPI/60/6049/604995c86f62195b45eaa37c2d5d4f52.jpg			* 		AttachmentHash=604995c86f62195b45eaa37c2d5d4f52;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:35:54;DPI=72;FileSize=290822;GeneratedBy=2BAGENPPI;Height=2000;OriginalFileSource=a9a9ae97-cb8b-4aec-bb92-209ab23f7833.jpg;PrintHeight=27.77778;PrintWidth=18.51389;Width=1333;
1	PRT	4004625000007	1000000223	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231101113741987_-1351041945.jpg	Hoge resolutie productfoto		* 		AttachmentHash=ed89ad68ed9ed7b57d20dbf8baadf61d;BitDepth=8;ColorModel=sRGB;DPI=72;FileSize=4477535;Height=2958;PrintHeight=41.08333;PrintWidth=66.125;Width=4761;
1	PRT	4004625000007	1000000223	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206145104751_698210247.tiff	Hoge resolutie productfoto		* 		AttachmentHash=330f24a2fedc3afe69c22f8b35502d3d;BitDepth=8;ColorModel=Gray;DPI=300;FileSize=148704;Height=511;PrintHeight=1.70333;PrintWidth=1.54;Width=462;
1	PRT	4004625000007	1000000223	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150723254_2050544445.bin	Hoge resolutie productfoto		* 		AttachmentHash=a49890b42978f8cbb9905e9b00c0f497;BitDepth=8;ColorModel=sRGB;FileSize=527730;
1	PRT	4004625000007	1000000223	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150725707_1565444346.bin	Hoge resolutie productfoto		* 		AttachmentHash=d3bc27d82de98c68ae3d91ea91d823c6;BitDepth=8;ColorModel=sRGB;FileSize=8550590;
1	PRT	4004625000007	1000000223	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/2023120615173517_611937839.tiff	Hoge resolutie sfeerfoto		* 		AttachmentHash=caa265fe4c79b08880f08685c36656c7;BitDepth=8;ColorModel=CMYK;DPI=305;Face=Millieu;FileSize=38857916;Height=3744;PrintHeight=12.27541;PrintWidth=18.41311;Width=5616;
1	PRT	4004625000007	1000000223	PPI	URL	https://att.2ba.nl/4004625000007/PPI/1c/1c2b/1c2bee76ec2601431b5e39a07df2663b.jpg			* 		AttachmentHash=1c2bee76ec2601431b5e39a07df2663b;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:39:48;DPI=72;FileSize=180056;GeneratedBy=2BAGENPPI;Height=1242;OriginalFileSource=235a18c9-f065-4f0b-866c-9499b7581883.jpg;PrintHeight=17.25;PrintWidth=27.77778;Width=2000;
1	PRT	4004625000007	1000000231	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231101112907579_-670763626.tiff	Hoge resolutie productfoto		* 		AttachmentHash=b7e94490ba134a6790c6b639f3ddc703;BitDepth=8;ColorModel=sRGB;DPI=300;FileSize=2333036;Height=2625;PrintHeight=8.75;PrintWidth=11.66667;Width=3500;
1	PRT	4004625000007	1000000231	PPI	URL	https://att.2ba.nl/4004625000007/PPI/f7/f7b6/f7b67c00384223c46ac230378059d08f.png			* 		AttachmentHash=f7b67c00384223c46ac230378059d08f;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:39:51;DPI=299.9994;FileSize=731594;GeneratedBy=2BAGENPPI;Height=1500;OriginalFileSource=b188ec6d-3b7c-49f1-acc6-67dc5b0b5376.png;PrintHeight=5.00001;PrintWidth=6.66668;Width=2000;
1	PRT	4004625000007	1000001749	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/2023110111281972_-576607376.tiff	Hoge resolutie productfoto		* 		AttachmentHash=757ad7880fbb436c6ee99a150c99710e;BitDepth=16;clip_path=Pfad 1;ColorModel=CMYK;DPI=300;FileSize=203600206;Height=4112;PrintHeight=13.70667;PrintWidth=20.56;Width=6168;
1	PRT	4004625000007	1000001749	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206145202725_-216146637.tiff	Hoge resolutie productfoto		* 		AttachmentHash=fd95ad2c7ce7048d86f20b270bda0f89;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=9545640;Height=3500;PrintHeight=11.66667;PrintWidth=9.63;Width=2889;
1	PRT	4004625000007	1000001749	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150800817_1072571116.jpg	Hoge resolutie productfoto		* 		AttachmentHash=1e6f407e3ff79955ee182e755bd65217;BitDepth=8;clip_path=Pfad 1;ColorModel=CMYK;DPI=300;FileSize=60407718;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001749	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206152435018_1672522771.jpg	Hoge resolutie productfoto		* 		AttachmentHash=9e0e0a22efdf5798bb21eeb939765d19;BitDepth=8;ColorModel=CMYK;DPI=300;FileSize=61312234;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001749	PPI	URL	https://att.2ba.nl/4004625000007/PPI/56/5634/5634b4f72a01a5bd7d635f45ed84bcc8.png			* 		AttachmentHash=5634b4f72a01a5bd7d635f45ed84bcc8;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:43:17;DPI=299.9994;FileSize=743273;GeneratedBy=2BAGENPPI;Height=1333;OriginalFileSource=af12ea70-f3a3-4b2c-ae07-eecef7c52302.png;PrintHeight=4.44334;PrintWidth=6.66668;Width=2000;
1	PRT	4004625000007	1000001750	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231101112750064_-1751014097.jpg	Hoge resolutie productfoto		* 		AttachmentHash=ee76831fbbdf6ad307b83c6b5dd5fe05;BitDepth=8;ColorModel=sRGB;DPI=72;FileSize=4769175;Height=3500;PrintHeight=48.61111;PrintWidth=43.33333;Width=3120;
1	PRT	4004625000007	1000001750	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150800817_1072571116.jpg	Hoge resolutie productfoto		* 		AttachmentHash=1e6f407e3ff79955ee182e755bd65217;BitDepth=8;clip_path=Pfad 1;ColorModel=CMYK;DPI=300;FileSize=60407718;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001750	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206152435018_1672522771.jpg	Hoge resolutie productfoto		* 		AttachmentHash=9e0e0a22efdf5798bb21eeb939765d19;BitDepth=8;ColorModel=CMYK;DPI=300;FileSize=61312234;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001750	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/202312061524433_145648366.tiff	Hoge resolutie productfoto		* 		AttachmentHash=3ce33715aeb41cb26bc5dc4d5dae6071;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=14094044;Height=3500;PrintHeight=11.66667;PrintWidth=10.4;Width=3120;
1	PRT	4004625000007	1000001750	PPI	URL	https://att.2ba.nl/4004625000007/PPI/c2/c22d/c22d6216d2b3047571e2feee8c6ce5e0.jpg			* 		AttachmentHash=c22d6216d2b3047571e2feee8c6ce5e0;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:43:18;DPI=72;FileSize=463369;GeneratedBy=2BAGENPPI;Height=2000;OriginalFileSource=43f1f4e6-6ef3-4b65-9dcb-ddeba4f77ffc.jpg;PrintHeight=27.77778;PrintWidth=24.75;Width=1782;
1	PRT	4004625000007	1000001751	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231101112425094_575778181.jpg	Hoge resolutie productfoto		* 		AttachmentHash=64acf12618be1742a97b956c1ee5f06d;BitDepth=8;ColorModel=sRGB;DPI=72;FileSize=4260335;Height=3500;PrintHeight=48.61111;PrintWidth=42.5;Width=3060;
1	PRT	4004625000007	1000001751	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/2023120614535361_-534573743.tiff	Hoge resolutie productfoto		* 		AttachmentHash=24a9e3801dc597427e4f3813da11db25;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=12993956;Height=3500;PrintHeight=11.66667;PrintWidth=10.2;Width=3060;
1	PRT	4004625000007	1000001751	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150800817_1072571116.jpg	Hoge resolutie productfoto		* 		AttachmentHash=1e6f407e3ff79955ee182e755bd65217;BitDepth=8;clip_path=Pfad 1;ColorModel=CMYK;DPI=300;FileSize=60407718;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001751	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206152435018_1672522771.jpg	Hoge resolutie productfoto		* 		AttachmentHash=9e0e0a22efdf5798bb21eeb939765d19;BitDepth=8;ColorModel=CMYK;DPI=300;FileSize=61312234;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001751	PPI	URL	https://att.2ba.nl/4004625000007/PPI/81/81f8/81f85dc1aa7339fea058c271869772ed.jpg			* 		AttachmentHash=81f85dc1aa7339fea058c271869772ed;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:43:19;DPI=72;FileSize=456299;GeneratedBy=2BAGENPPI;Height=2000;OriginalFileSource=81a013cf-68c6-44da-aa30-51423f865ffe.jpg;PrintHeight=27.77778;PrintWidth=24.27778;Width=1748;
1	PRT	4004625000007	1000001752	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231101113753159_-716661844.jpg	Hoge resolutie productfoto		* 		AttachmentHash=10924b516fdcbb51271d6316d0177d02;BitDepth=8;ColorModel=sRGB;DPI=72;FileSize=3658130;Height=3500;PrintHeight=48.61111;PrintWidth=41;Width=2952;
1	PRT	4004625000007	1000001752	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150800817_1072571116.jpg	Hoge resolutie productfoto		* 		AttachmentHash=1e6f407e3ff79955ee182e755bd65217;BitDepth=8;clip_path=Pfad 1;ColorModel=CMYK;DPI=300;FileSize=60407718;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001752	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150830692_-1916506376.tiff	Hoge resolutie productfoto		* 		AttachmentHash=4635c123722021871e660a6e0b7d18a6;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=11082212;Height=3500;PrintHeight=11.66667;PrintWidth=9.84;Width=2952;
1	PRT	4004625000007	1000001752	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206152435018_1672522771.jpg	Hoge resolutie productfoto		* 		AttachmentHash=9e0e0a22efdf5798bb21eeb939765d19;BitDepth=8;ColorModel=CMYK;DPI=300;FileSize=61312234;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001752	PPI	URL	https://att.2ba.nl/4004625000007/PPI/1c/1cb1/1cb1ed35975ed07f8d7ff4352cf91839.jpg			* 		AttachmentHash=1cb1ed35975ed07f8d7ff4352cf91839;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:43:19;DPI=72;FileSize=385919;GeneratedBy=2BAGENPPI;Height=2000;OriginalFileSource=40e1e93d-f562-4074-bd85-88f365a74555.jpg;PrintHeight=27.77778;PrintWidth=23.41667;Width=1686;
1	PRT	4004625000007	1000001753	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231101112750033_1261256830.jpg	Hoge resolutie productfoto		* 		AttachmentHash=8393a45a10fc3c0f81cc57bf0948fc0b;BitDepth=8;ColorModel=sRGB;DPI=72;FileSize=4299960;Height=3500;PrintHeight=48.61111;PrintWidth=43.70833;Width=3147;
1	PRT	4004625000007	1000001753	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206145358876_5897246.tiff	Hoge resolutie productfoto		* 		AttachmentHash=b64a66d76f1ee10097c4735c07bea841;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=13028548;Height=3500;PrintHeight=11.66667;PrintWidth=10.49;Width=3147;
1	PRT	4004625000007	1000001753	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150800817_1072571116.jpg	Hoge resolutie productfoto		* 		AttachmentHash=1e6f407e3ff79955ee182e755bd65217;BitDepth=8;clip_path=Pfad 1;ColorModel=CMYK;DPI=300;FileSize=60407718;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001753	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206152435018_1672522771.jpg	Hoge resolutie productfoto		* 		AttachmentHash=9e0e0a22efdf5798bb21eeb939765d19;BitDepth=8;ColorModel=CMYK;DPI=300;FileSize=61312234;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
